,ResponseId,Q409,eBMRQ_total,BMRQ_emotion,BMRQ_sensorimotor,BMRQ_moodreg,BMRQ_musicseek,BMRQ_socialreward,BMRQ_absorption,Gold_total,Gold_activeengagement,Gold_perceptualabilities,Gold_musicaltraining,Gold_singingabilities,Gold_emotion,Gold_musicalsophistication,AIMS_total,PASS_total,PASS_sex,PASS_eating,PASS_touch,PASS_feeling,PASS_sound,PASS_vision,PASS_movement,PASS_temperature,PASS_general,PASS_smell,PASS_noaud,name,value,stim,rating,pre_post,stim_type
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X13_Q397,2,13,liking,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X14_Q397,7,14,liking,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X15_Q397,6,15,liking,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X16_Q397,5,16,liking,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X17_Q397,4,17,liking,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X18_Q397,7,18,liking,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X19_Q397,6,19,liking,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X20_Q397,6,20,liking,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X21_Q397,3,21,liking,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X22_Q397,6,22,liking,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X23_Q397,5,23,liking,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X24_Q397,7,24,liking,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X25_Q397,3,25,liking,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X26_Q397,8,26,liking,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X27_Q397,6,27,liking,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X28_Q397,5,28,liking,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X29_Q397,4,29,liking,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X30_Q397,6,30,liking,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X31_Q397,4,31,liking,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X32_Q397,7,32,liking,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X33_Q397,6,33,liking,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X34_Q397,4,34,liking,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X35_Q397,6,35,liking,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X36_Q397,6,36,liking,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X37_Q397,5,37,liking,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X38_Q397,7,38,liking,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X39_Q397,5,39,liking,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X40_Q397,6,40,liking,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X41_Q397,6,41,liking,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X42_Q397,4,42,liking,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X43_Q397,5,43,liking,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X44_Q397,4,44,liking,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X45_Q397,8,45,liking,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X46_Q397,8,46,liking,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X47_Q397,5,47,liking,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X48_Q397,7,48,liking,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X1_Q454,6,1,liking,post,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X2_Q454,4,2,liking,post,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X3_Q454,5,3,liking,post,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X4_Q454,4,4,liking,post,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X5_Q454,4,5,liking,post,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X6_Q454,3,6,liking,post,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X7_Q454,6,7,liking,post,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X8_Q454,6,8,liking,post,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X9_Q454,8,9,liking,post,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X10_Q454,5,10,liking,post,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X11_Q454,6,11,liking,post,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X12_Q454,4,12,liking,post,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X13_Q454,5,13,liking,post,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X14_Q454,5,14,liking,post,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X15_Q454,7,15,liking,post,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X16_Q454,4,16,liking,post,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X17_Q454,3,17,liking,post,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X18_Q454,4,18,liking,post,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X19_Q454,7,19,liking,post,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X20_Q454,4,20,liking,post,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X21_Q454,7,21,liking,post,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X22_Q454,2,22,liking,post,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X23_Q454,7,23,liking,post,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X24_Q454,3,24,liking,post,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X25_Q454,5,25,liking,post,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X26_Q454,9,26,liking,post,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X27_Q454,6,27,liking,post,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X28_Q454,6,28,liking,post,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X29_Q454,2,29,liking,post,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X30_Q454,2,30,liking,post,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X31_Q454,3,31,liking,post,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X32_Q454,6,32,liking,post,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X33_Q454,4,33,liking,post,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X34_Q454,5,34,liking,post,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X35_Q454,3,35,liking,post,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X36_Q454,4,36,liking,post,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X37_Q454,4,37,liking,post,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X38_Q454,7,38,liking,post,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X39_Q454,5,39,liking,post,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X40_Q454,5,40,liking,post,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X41_Q454,4,41,liking,post,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X42_Q454,6,42,liking,post,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X43_Q454,7,43,liking,post,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X44_Q454,2,44,liking,post,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X45_Q454,5,45,liking,post,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X46_Q454,7,46,liking,post,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X47_Q454,3,47,liking,post,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X48_Q454,7,48,liking,post,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X1_Q402,8,1,speech,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X2_Q402,2,2,speech,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X3_Q402,3,3,speech,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X4_Q402,1,4,speech,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X5_Q402,3,5,speech,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X6_Q402,2,6,speech,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X7_Q402,1,7,speech,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X8_Q402,1,8,speech,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X9_Q402,2,9,speech,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X10_Q402,2,10,speech,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X11_Q402,1,11,speech,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X12_Q402,1,12,speech,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X13_Q402,1,13,speech,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X14_Q402,4,14,speech,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X15_Q402,1,15,speech,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X16_Q402,2,16,speech,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X17_Q402,1,17,speech,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X18_Q402,4,18,speech,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X19_Q402,1,19,speech,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X20_Q402,2,20,speech,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X21_Q402,1,21,speech,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X22_Q402,2,22,speech,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X23_Q402,1,23,speech,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X24_Q402,1,24,speech,pre,illusion
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X25_Q402,1,25,speech,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X26_Q402,2,26,speech,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X27_Q402,2,27,speech,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X28_Q402,1,28,speech,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X29_Q402,1,29,speech,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X30_Q402,1,30,speech,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X31_Q402,2,31,speech,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X32_Q402,1,32,speech,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X33_Q402,1,33,speech,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X34_Q402,2,34,speech,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X35_Q402,2,35,speech,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X36_Q402,1,36,speech,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X37_Q402,1,37,speech,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X38_Q402,2,38,speech,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X39_Q402,1,39,speech,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X40_Q402,1,40,speech,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X41_Q402,1,41,speech,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X42_Q402,1,42,speech,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X43_Q402,1,43,speech,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X44_Q402,2,44,speech,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X45_Q402,1,45,speech,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X46_Q402,1,46,speech,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X47_Q402,1,47,speech,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X48_Q402,1,48,speech,pre,control
1,11370102,Laurel,92,18,12,20,13,15,14,4.1892,4.1111,4.5556,3,4.2857,4.8333,3.8889,130,16,2,0,1,0,6,4,2,1,1,0,10,X1_Q406,8,1,speech,post,illusion
